obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,MP1_C_4,1562247969,741.2,20190704 09:46:09,9:46:09,,1562247961,0.000132212,3.130276459,1195.065156,485.3959143,46.92927635,115.5418521,0.007318748,2.342597257,0.007306069,0.00456743,316.9681133,30.44718731,29.03453226,4.029816187,60.91479814,2.337848576,3.837899242,1.691967611,-5.830544602,-106.1941931,-9.941917298,195.0014584,0.018963164,-0.425261912,4.633938199,50,8,1,0,50839,2000.000323,1686.000238,0.842999983,0.188000041,9,0.5,0: Broadleaf,1562247961,1195.065161,1199.997419,24.1806871,23.98717097,600.0193871,96.48248065,0.199990226,28.19368387,29.03453226,999.9,10003.09516,744.2237419,82.09672581,2000.000323,0.899999355,0.100000603,30,41744.55161,0,--:--:--,0,2.989,0.352,0,0,0,0,3.193328901,-0.831554301,0.099593624,1,1200.01425,-0.25564728,0.060987191,1,1195.0285,0.980938086,0.102434125,1,23.985535,0.035477674,0.003461976,1,24.1795175,0.023201876,0.002390909,1,5,5,5-May,100,100,2.989,0.352,3,553.025,350.401,27.474,27.5717,30.0006,27.4496,27.4169,47.6204,-30,-30,-999.9,1200,0,103.188,104.557
12,MP1_C_4,1562248058,830.2,20190704 09:47:38,9:47:38,,1562248050,0.000115648,3.111945213,1495.087091,679.2085392,65.66717436,144.5478657,0.006357521,2.341394024,0.006347947,0.003968326,316.967784,30.51608787,29.09131613,4.043073052,60.7448977,2.339846773,3.851923143,1.703226279,-5.100079905,-105.3965246,-9.878175991,196.5930035,0.018947938,-0.424920459,4.630895193,50,8,1,0,50845,1999.999032,1685.9992,0.843000008,0.187999961,9,0.5,0: Broadleaf,1562248050,1495.087097,1500.014194,24.20149677,24.03222903,600.0215484,96.48190968,0.19999371,28.25635484,29.09131613,999.9,9995.122581,744.6173871,56.8847129,1999.999032,0.900000581,0.099999448,30,41744.55161,0,--:--:--,0,2.989,0.352,0,0,0,0,3.164622391,-0.674598519,0.086362029,1,1500.008,0.046930506,0.053254108,1,1495.0385,0.991848649,0.102823879,1,24.0322175,-0.00159861,0.000914846,1,24.2018575,-0.007809915,0.000859909,1,5,5,5-May,100,100,2.989,0.352,3,552.861,350.856,27.543,27.6589,30.0003,27.5322,27.4966,56.9612,-30,-30,-999.9,1500,0,103.176,104.539
13,MP1_C_4,1562248159,930.7,20190704 09:49:18,9:49:18,,1562248151,9.69E-05,3.300397288,1994.767091,945.1540403,91.37768671,192.854492,0.005253728,2.341445889,0.005247188,0.00328008,316.9672887,30.61970993,29.19512903,4.067407731,60.44164839,2.341456103,3.873911723,1.725951628,-4.272625062,-106.1497363,-9.958529492,196.5863979,0.018948594,-0.424935174,4.631026347,50,8,1,0,50853,1999.995806,1685.996367,0.842999951,0.187999983,9,0.5,0: Broadleaf,1562248151,1994.767097,2000.007419,24.21856774,24.07676452,600.0191935,96.4802129,0.199992452,28.35421935,29.19512903,999.9,9995.644516,745.6106129,50.09112903,1999.995806,0.900000032,0.099999913,30,41744.46774,0,--:--:--,0,2.989,0.352,0,0,0,0,3.346050585,-0.656677614,0.084386213,1,1999.9805,0.299212008,0.066066255,1,1994.71725,0.9630394,0.097210789,1,24.0758675,0.016566979,0.001712511,1,24.217575,0.021478424,0.002165381,1,5,5,5-May,100,100,2.989,0.352,3,552.766,351.57,27.629,27.7432,30.0004,27.6163,27.5799,71.4326,-30,-30,-999.9,2000,0,103.163,104.523
14,MP1_C_unkrm,1562249126,1897.8,20190704 10:05:25,10:05:25,,1562249118,0.000259687,0.958000908,398.4076435,276.3910267,26.72311571,38.52040235,0.013749468,2.341214422,0.013704766,0.008569483,316.9689743,30.87052791,29.67341935,4.181180299,61.16497224,2.411570331,3.942731016,1.769609968,-11.45221748,-128.2398791,-12.07893414,165.1979436,0.018945666,-0.424869502,4.630441032,2,0,1,0,50813,2000.006129,1686.005191,0.843000012,0.187999999,9,0.5,0: Broadleaf,1562249118,398.4076452,399.9997742,24.94231613,24.56251613,600.0243226,96.4859,0.200001935,28.6574129,29.67341935,999.9,9993.510645,750.6873226,25.90689677,2000.006129,0.900000065,0.099999952,30,41744.7129,0,--:--:--,0,2.989,0.352,0,0,0,0,0.961808435,-0.033683677,0.010001851,1,400.0035,-0.055924953,0.014522396,1,398.4092,-0.03163227,0.012122706,1,24.5602025,0.051018011,0.004940672,1,24.9398875,0.05320863,0.005141507,1,5,5,5-May,100,100,2.989,0.352,3,611.049,346.524,27.9949,27.9893,30.0001,27.8804,27.8455,19.7202,-30,-30,-999.9,400,0,103.126,104.489
15,MP1_C_unkrm,1562249194,1965.8,20190704 10:06:33,10:06:33,,1562249186,0.00026135,0.383943829,299.2913219,246.9205405,23.87435508,28.93800279,0.013950066,2.341788801,0.013904063,0.00869416,316.9680246,30.83356171,29.63499677,4.171939226,61.41669288,2.41644242,3.934504296,1.755496806,-11.5255153,-127.9654886,-12.04568148,165.4313392,0.018952933,-0.425032475,4.631893519,2,0,1,0,50648,2000.000645,1686.000613,0.843000035,0.187999946,9,0.5,0: Broadleaf,1562249186,299.2913226,299.9845484,24.99205806,24.60984194,600.0168065,96.48843226,0.199980258,28.6214129,29.63499677,999.9,9997.081613,751.100129,27.45024516,2000.000645,0.900000903,0.099999168,30,41744.6,0,--:--:--,0,2.989,0.352,0,0,0,0,0.311651105,0.880119167,0.107366921,1,299.984275,-0.063994922,0.01517397,1,299.34095,-0.964747024,0.097884613,1,24.6075175,0.054133564,0.005257941,1,24.98964,0.054563235,0.00527,1,5,5,5-May,100,100,2.989,0.352,3,611.101,346.15,27.9923,28.0052,30.0002,27.8993,27.8643,15.7523,-30,-30,-999.9,300,0,103.125,104.484
16,MP1_C_unkrm,1562249262,2034.3,20190704 10:07:42,10:07:42,,1562249254,0.000260491,-0.130406387,200.1011293,208.9545787,20.20353518,19.34750715,0.013978298,2.342416933,0.013932122,0.008711712,316.9686433,30.82316219,29.62185806,4.168783302,61.60950138,2.422600447,3.932186421,1.746182855,-11.48765711,-127.6229961,-12.00883132,165.8491587,0.018960882,-0.425210732,4.633482112,2,0,1,0,50767,2000.003226,1686.002774,0.843000027,0.188000072,9,0.5,0: Broadleaf,1562249254,200.101129,199.9837097,25.0556871,24.67475161,600.0172903,96.48865161,0.199993871,28.61125806,29.62185806,999.9,10001.25161,750.7697097,26.94914839,2000.003226,0.899999097,0.100000903,30,41744.6129,0,--:--:--,0,2.989,0.352,0,0,0,0,-0.202754937,0.889436883,0.107457083,1,199.9871,-0.074507354,0.014406249,1,200.15435,-0.986298258,0.1030079,1,24.6722675,0.056593645,0.005523422,1,25.0535375,0.050068065,0.004926849,1,5,5,5-May,100,100,2.989,0.352,3,611.108,345.718,27.9949,28.0131,30,27.9088,27.8731,11.6181,-30,-30,-999.9,200,0,103.122,104.482
17,MP1_C_unkrm,1562249332,2103.8,20190704 10:08:51,10:08:51,,1562249324,0.00026696,-0.552230131,100.7825816,159.0269205,15.37633616,9.744682528,0.014258546,2.341262087,0.014210479,0.008885855,316.9675836,30.88312833,29.68852581,4.184818458,61.59198648,2.430520785,3.94616398,1.754297674,-11.77294772,-128.2555193,-12.08196707,164.8571495,0.018946269,-0.424883025,4.630561561,2,0,1,0,50812,1999.997419,1685.997518,0.842999847,0.18800003,9,0.5,0: Broadleaf,1562249324,100.7825806,99.9946129,25.1372129,24.74684839,600.0152581,96.49014839,0.199997581,28.67241613,29.68852581,999.9,9993.38871,751.5857742,25.94724839,1999.997419,0.899998935,0.100000852,30,41744.51935,0,--:--:--,0,2.989,0.352,0,0,0,0,-0.62413168,0.885512329,0.108379239,1,99.9861075,0.140231549,0.023210454,1,100.823925,-0.761108661,0.081017093,1,24.74429,0.05752125,0.005586269,1,25.13432,0.063432461,0.0061109,1,5,5,5-May,100,100,2.989,0.352,3,610.934,345.615,28.0065,28.025,30,27.923,27.8894,7.34075,-30,-30,-999.9,100,0,103.12,104.478
18,MP1_C_unkrm,1562249395,2167.3,20190704 10:09:55,10:09:55,,1562249387,0.000274628,-0.816910548,51.18917564,137.5535433,13.30037431,4.949601298,0.014697825,2.341111505,0.014646754,0.009158795,316.967954,30.89421517,29.70036774,4.187672338,61.7026608,2.436785517,3.949238955,1.750886821,-12.11110147,-128.0469565,-12.06460901,164.745287,0.018944364,-0.424840304,4.630180792,2,0,1,0,50751,2000,1686.000027,0.843000014,0.18799997,9,0.5,0: Broadleaf,1562249387,51.18917419,49.98493226,25.20143226,24.79988387,600.0183871,96.49232903,0.200013355,28.68584516,29.70036774,999.9,9992.158065,751.4814839,27.71570323,2000,0.900000484,0.099999548,30,41744.56129,0,--:--:--,0,2.989,0.352,0,0,0,0,-0.892884263,0.955691672,0.115232174,1,49.9868375,0.043887805,0.015156116,1,51.2425825,-0.935244653,0.099751754,1,24.79747,0.055891182,0.005429282,1,25.1984725,0.064380113,0.006218038,1,5,5,5-May,100,100,2.989,0.352,3,611.012,345.294,28.0261,28.046,30.0001,27.9445,27.9108,5.19791,-30,-30,-999.9,50,0,103.117,104.474
19,MP1_C_unkrm,1562249472,2243.8,20190704 10:11:11,10:11:11,,1562249464,0.000285419,1.315299242,397.8789654,250.0883365,24.18203392,38.47249645,0.01528801,2.342212762,0.015232788,0.009525437,316.9679034,30.92576491,29.72880645,4.194532931,61.78062221,2.444965341,3.957495495,1.74956759,-12.58698559,-127.1507707,-11.97836819,165.2517789,0.018958298,-0.425152786,4.632965728,2,0,1,0,50646,2000.001613,1686.000981,0.84299981,0.187999833,9,0.5,0: Broadleaf,1562249464,397.8789677,400.0221935,25.28560323,24.8683129,600.0186129,96.49397742,0.199991839,28.72185806,29.72880645,999.9,9999.336774,751.8916129,40.94284516,2000.001613,0.900001548,0.099998287,30,41744.65484,0,--:--:--,0,2.989,0.352,0,0,0,0,1.387591836,-0.903182385,0.108550503,1,400.02005,-0.0164803,0.015868128,1,397.82625,0.940007505,0.098806566,1,24.86664,0.038307692,0.003732546,1,25.2842825,0.031937336,0.003141647,1,5,5,5-May,100,100,2.989,0.352,3,611.013,345.88,28.0587,28.0776,30.0002,27.9728,27.9388,19.7334,-30,-30,-999.9,400,0,103.109,104.466
20,MP1_C_unkrm,1562249532,2304.3,20190704 10:12:12,10:12:12,,1562249524,0.000294036,1.323274369,397.8428364,253.5052248,24.51226054,38.46874267,0.015780569,2.342244012,0.01572174,0.009831355,316.9676073,30.94947341,29.74660645,4.198832011,61.87886077,2.452624062,3.963589554,1.746207949,-12.96698543,-126.0489861,-11.87702773,166.074608,0.018958693,-0.425161655,4.633044764,2,0,1,0,50651,1999.998065,1685.998287,0.842999959,0.187999958,9,0.5,0: Broadleaf,1562249524,397.8428387,400.0031613,25.36498065,24.93512581,600.0164194,96.49332258,0.199992355,28.74839677,29.74660645,999.9,9999.613226,751.5822258,112.3880452,1999.998065,0.900000419,0.099999548,30,41744.53226,0,--:--:--,0,2.989,0.352,0,0,0,0,1.311043395,0.135642931,0.022720731,1,400.0022,0.075966644,0.025777122,1,397.85495,-0.147543214,0.02366004,1,24.93375,0.033158419,0.00323164,1,25.36238,0.053953746,0.005229971,1,5,5,5-May,100,100,2.989,0.352,3,610.897,345.768,28.0769,28.0939,30.0001,27.987,27.9515,19.7302,-30,-30,-999.9,400,0,103.106,104.462
21,MP1_C_unkrm,1562249604,2375.8,20190704 10:13:23,10:13:23,,1562249596,0.000288947,2.723889942,595.6661887,302.669028,29.26633705,57.59746071,0.015632815,2.342738745,0.015575093,0.009739601,316.9681527,30.93914385,29.71568387,4.191366005,62.08633125,2.459199363,3.960935222,1.732166643,-12.74255803,-123.629431,-11.64412772,168.9520359,0.018964955,-0.425302072,4.634296071,2,0,1,0,50793,2000.000968,1686.001078,0.843000131,0.18799997,9,0.5,0: Broadleaf,1562249596,595.6661935,600.0100645,25.43275161,25.01036774,600.0190323,96.49419032,0.200001484,28.73684194,29.71568387,999.9,10002.82581,751.6849677,89.67393226,2000.000968,0.900000968,0.099999216,30,41744.62258,0,--:--:--,0,2.989,0.352,0,0,0,0,2.797386374,-0.926339731,0.111495512,1,600.00725,-0.027593055,0.021038952,1,595.61215,0.990750191,0.102661227,1,25.00713,0.072764967,0.007040675,1,25.429965,0.060409245,0.005889633,1,5,5,5-May,100,100,2.989,0.352,3,610.97,346.038,28.0947,28.1039,30.0001,27.9991,27.9657,27.2669,-30,-30,-999.9,600,0,103.105,104.459
22,MP1_C_unkrm,1562249677,2448.8,20190704 10:14:36,10:14:36,,1562249669,0.000285335,4.033328387,793.6030896,359.0670131,34.7189402,76.73514193,0.015505231,2.342886748,0.015448449,0.009660365,316.9675676,30.96713072,29.73340968,4.195644341,62.29408234,2.471295755,3.967143687,1.724348585,-12.58328753,-122.4637834,-11.5361725,170.3843242,0.018966828,-0.425344082,4.63467043,2,0,1,0,50576,1999.997742,1685.998103,0.843000003,0.187999955,9,0.5,0: Broadleaf,1562249669,793.6030968,799.9925161,25.55840645,25.14135806,600.0223226,96.49208387,0.200006839,28.76385806,29.73340968,999.9,10004.03226,751.6512581,26.88436452,1999.997742,0.900000645,0.099999381,30,41744.53548,0,--:--:--,0,2.989,0.352,0,0,0,0,4.109192022,-0.910349522,0.107509065,1,800.006975,-0.144503639,0.038014792,1,793.5576,0.950694422,0.096853962,1,25.1369975,0.097405568,0.0093973,1,25.5544625,0.090558565,0.008760356,1,5,5,5-May,100,100,2.989,0.352,3,610.93,346.299,28.1027,28.1227,30.0002,28.0203,27.987,34.3707,-30,-30,-999.9,800,0,103.099,104.456
