obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,CC1_S_1015,1562593692,667.5,20190708 09:48:11,9:48:11,,1562593684,0.000974464,17.46012699,1172.101582,875.3107499,83.94684592,112.4106278,0.101566107,2.329213235,0.099168304,0.062190909,316.9667724,23.82382541,22.46117097,2.729063094,68.93285823,1.808960028,2.624234761,0.920103067,-42.97384999,-80.73463922,-7.122710592,186.1355726,0.018794114,-0.421470861,4.600127729,0,0,1,0,51436,1999.991935,1685.99336,0.843000079,0.188000012,9,0.5,0: Broadleaf,1562593684,1172.101613,1200.004194,18.86196129,17.42788065,600.0186129,95.70519032,0.200002129,21.81823871,22.46117097,999.9,9994.439355,697.5287097,4.537464516,1999.991935,0.900000161,0.099999935,23.96235484,41744.39355,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,17.65954228,-2.321378879,0.501732369,-1,1199.993415,-0.122465853,0.080444186,1,1172.031463,-0.538483313,0.456468742,1,17.42573171,0.040490489,0.004084261,1,18.85989756,0.039361115,0.00396106,1,4,4,4-Apr,100,100,2.504,0.08,3,613.173,363.962,21.215,21.8131,30.0004,21.7564,21.7331,47.3916,-30,-30,-999.9,1200,0,103.942,105.701
12,CC1_S_1015,1562593755,731,20190708 09:49:15,9:49:15,,1562593747,0.000937971,17.06704211,1472.308035,1161.725456,111.416893,141.2037465,0.096134014,2.330382424,0.093983964,0.058929146,316.9668418,23.90673644,22.54020323,2.742198609,68.58367159,1.807745706,2.635825211,0.934452903,-41.36453743,-81.63597173,-7.204149874,186.7621827,0.018808854,-0.421801419,4.60307799,0,0,1,0,51566,1999.993226,1685.994167,0.842999939,0.187999963,9,0.5,0: Broadleaf,1562593747,1472.308065,1499.979032,18.84906452,17.46868065,600.0231935,95.70638387,0.200004742,21.89041935,22.54020323,999.9,10002.15323,697.729871,3.66356,1999.993226,0.900000258,0.099999681,24,41744.45161,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,17.30560921,-2.716715624,0.501599689,-1,1500.004634,-0.335248436,0.052503081,1,1472.228293,0.266030042,0.339353061,1,17.4664439,0.04358294,0.004310342,1,18.85146585,-0.050690741,0.005035901,1,4,4,4-Apr,100,100,2.504,0.08,3,613.156,364.396,21.2724,21.859,30.0002,21.7961,21.7717,56.6711,-30,-30,-999.9,1500,0,103.937,105.695
13,CC1_S_1015,1562593825,800.5,20190708 09:50:24,9:50:24,,1562593817,0.000839293,17.29635825,1971.56126,1607.17464,154.141189,189.0888453,0.083954261,2.330360505,0.082309466,0.05158851,316.9668891,23.99878366,22.6094129,2.75374697,68.00128257,1.799001952,2.645541207,0.954745019,-37.01283837,-82.75537634,-7.307809692,189.8908647,0.018808578,-0.421795221,4.603022674,0,0,1,0,51501,1999.993226,1685.994292,0.843000002,0.187999978,9,0.5,0: Broadleaf,1562593817,1971.56129,1999.987097,18.75754516,17.52225484,600.0170645,95.7082,0.199976484,21.9507129,22.6094129,999.9,10001.81645,697.9644194,3.767704194,1999.993226,0.900000323,0.09999969,24,41744.47742,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,17.42108775,-1.532718812,0.266812022,-1,1999.983415,0.037630662,0.098639767,1,1971.501463,0.73087108,0.137425119,1,17.51993659,0.047243206,0.004672533,1,18.76306341,-0.107368641,0.010601191,1,4,4,4-Apr,100,100,2.504,0.08,3,613.02,365.211,21.3321,21.9026,30.0004,21.8372,21.8129,71.04,-30,-30,-999.9,2000,0,103.932,105.688
14,CC1_S_1056,1562594260,1236.1,20190708 09:57:40,9:57:40,,1562594252,0.000302319,3.284780928,394.8801233,192.7451418,18.48811854,37.87691074,0.026850086,2.330352548,0.026679396,0.016689868,316.9680345,24.3272233,22.94443548,2.810252672,65.49355,1.749161657,2.670738809,1.061091014,-13.33227773,-105.3132804,-9.323041768,188.9994346,0.018808478,-0.421792971,4.603002592,0,0,1,0,51561,1999.999355,1685.999512,0.843000028,0.188000075,9,0.5,0: Broadleaf,1562594252,394.880129,399.9862258,18.23562581,17.79042903,600.0169677,95.72002581,0.199997774,22.10618065,22.94443548,999.9,10000.52742,700.4607419,4.250521613,1999.999355,0.899999065,0.100000935,24,41744.57742,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,3.268537707,0.236791941,0.031856543,-1,399.9910244,-0.033679443,0.016135838,1,394.9017317,-0.491790941,0.049759433,1,17.78942683,0.018305226,0.001862338,1,18.23215854,0.066514286,0.006580829,1,4,4,4-Apr,100,100,2.504,0.08,3,621.496,360.914,21.5443,22.1342,30.0004,22.0743,22.0515,19.6563,-30,-30,-999.9,400,0,103.891,105.636
15,CC1_S_1056,1562594333,1309.1,20190708 09:58:53,9:58:53,,1562594325,0.000352065,2.395977777,296.2402861,168.2349946,16.13724603,28.41562419,0.031167407,2.330470211,0.030937678,0.019356548,316.9675808,24.38074368,23.02457097,2.823917889,65.56116414,1.758429014,2.682119875,1.065488875,-15.5260736,-106.6171512,-9.445177534,185.3791784,0.018809961,-0.421826243,4.603299531,0,0,1,0,51316,1999.997097,1685.997505,0.842999976,0.18800003,9,0.5,0: Broadleaf,1562594325,296.2402903,299.9905806,18.33208065,17.81368065,600.0192258,95.72085484,0.200009129,22.17598065,23.02457097,999.9,10001.22968,700.721129,4.24763,1999.997097,0.899999484,0.100000471,24,41744.5129,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,2.328268979,0.7769036,0.091303158,-1,299.982561,0.107289199,0.025666766,1,296.291122,-0.930125436,0.094139542,1,17.81278049,0.019170732,0.001923947,1,18.32778537,0.086119861,0.008507373,1,4,4,4-Apr,100,100,2.504,0.08,3,621.682,360.369,21.5809,22.1897,30.0004,22.1258,22.1029,15.7178,-30,-30,-999.9,300,0,103.883,105.623
16,CC1_S_1056,1562594403,1379.2,20190708 10:00:03,10:00:03,,1562594395,0.000410003,1.429468251,197.7234491,130.9431059,12.56053618,18.96634816,0.036127419,2.330748138,0.03581918,0.022414462,316.9669718,24.45065781,23.1208,2.840404266,65.59127934,1.7687962,2.69669416,1.071608066,-18.08115329,-107.5374216,-9.53452479,181.813872,0.018813466,-0.42190484,4.60400094,0,0,1,0,51524,1999.993226,1685.994234,0.842999973,0.188000033,9,0.5,0: Broadleaf,1562594395,197.7234516,199.9891935,18.43963226,17.83598387,600.0162581,95.72363226,0.199983516,22.2649871,23.1208,999.9,10002.8029,701.028871,4.278816774,1999.993226,0.899999419,0.100000529,24,41744.42581,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,1.354966408,0.877810677,0.104125865,-1,199.9840244,0.124264808,0.020136713,1,197.7779756,-0.962278746,0.100201136,1,17.83513659,0.01369547,0.00158033,1,18.43487805,0.095816028,0.009455944,1,4,4,4-Apr,100,100,2.504,0.08,3,621.71,359.932,21.6367,22.2516,30.0004,22.1833,22.1607,11.6127,-30,-30,-999.9,200,0,103.872,105.611
17,CC1_S_1056,1562594473,1449.2,20190708 10:01:13,10:01:13,,1562594465,0.000477969,0.260978191,99.52712858,87.82857866,8.425071206,9.547269897,0.042177363,2.330501291,0.041757847,0.026135998,316.9673439,24.49175035,23.18594516,2.851612954,65.7593124,1.780128926,2.707037013,1.071484028,-21.07842319,-107.8069031,-9.565641341,178.5163762,0.018810353,-0.421835032,4.603377966,0,0,1,0,51367,1999.996129,1685.99671,0.842999987,0.187999978,9,0.5,0: Broadleaf,1562594465,99.52712903,99.98994194,18.55725484,17.85362258,600.0138387,95.72632581,0.199981258,22.32789677,23.18594516,999.9,10000.86645,701.1929355,4.491554194,1999.996129,0.900000258,0.099999735,24,41744.50323,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,0.184719647,0.890577488,0.106218256,-1,99.98590732,0.046074564,0.012275484,1,99.58300244,-0.995096864,0.102796134,1,17.8527561,0.020094774,0.00203758,1,18.55164878,0.115459233,0.011402121,1,4,4,4-Apr,100,100,2.504,0.08,3,621.721,359.63,21.697,22.3133,30.0004,22.2395,22.215,7.35718,-30,-30,-999.9,100,0,103.861,105.598
18,CC1_S_1056,1562594537,1513.2,20190708 10:02:17,10:02:17,,1562594529,0.000547558,-0.460273877,50.64133952,64.9412979,6.229524462,4.857794247,0.048432333,2.331104188,0.04788018,0.029974197,316.9670634,24.54852317,23.2536129,2.863296619,65.91076122,1.792916331,2.720217909,1.070380288,-24.14731561,-106.3015638,-9.436691077,177.0814929,0.018817956,-0.422005538,4.604899561,0,0,1,0,51356,1999.994194,1685.995103,0.842999999,0.187999991,9,0.5,0: Broadleaf,1562594529,50.64133871,49.99253871,18.69072258,17.88475806,600.0159032,95.72549032,0.199978742,22.40776452,23.2536129,999.9,10004.99613,701.684871,4.432074839,1999.994194,0.900000129,0.099999874,24,41744.47097,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,-0.539812336,0.955108403,0.11721371,-1,49.9877122,0.084675261,0.011491549,1,50.69327073,-0.926851568,0.097484961,1,17.88305854,0.030324042,0.003093106,1,18.68394878,0.134009059,0.013219186,1,4,4,4-Apr,100,100,2.504,0.08,3,622.047,359.355,21.7563,22.3585,30.0003,22.2825,22.2573,5.22343,-30,-30,-999.9,50,0,103.856,105.591
19,CC1_S_1056,1562594610,1586.2,20190708 10:03:30,10:03:30,,1562594602,0.000634799,5.576596339,391.2883451,225.9117707,21.67068604,37.53450672,0.056491618,2.330593134,0.055741788,0.034905158,316.967554,24.5862818,23.31542258,2.874005387,66.20994625,1.80824746,2.731081299,1.065757927,-27.99464729,-105.8056644,-9.400797304,173.7664449,0.018811511,-0.421861004,4.603609748,0,0,1,0,51279,1999.997419,1685.997933,0.843000054,0.187999966,9,0.5,0: Broadleaf,1562594602,391.2883548,400.0256129,18.85055161,17.91632581,600.0151613,95.72544839,0.199991742,22.47333548,23.31542258,999.9,10001.57387,702.1755806,4.928150645,1999.997419,0.90000071,0.099999377,24,41744.50968,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,5.6805253,-1.192220128,0.159966968,-1,400.0274878,-0.007735192,0.016357473,1,391.2224634,0.996480836,0.12308377,1,17.91593902,0.008425087,0.000882313,1,18.84522927,0.104086411,0.010285705,1,4,4,4-Apr,100,100,2.504,0.08,3,622.291,359.787,21.8265,22.4123,30.0003,22.3375,22.3128,19.6791,-30,-30,-999.9,400,0,103.85,105.585
20,CC1_S_1056,1562594671,1646.7,20190708 10:04:30,10:04:30,,1562594663,0.000693398,5.893144286,390.759538,232.9937936,22.34959013,37.48303928,0.062751973,2.33060318,0.061828212,0.038724496,316.967616,24.53968769,23.27797097,2.867512575,66.6798056,1.818012296,2.726481098,1.049500279,-30.57885182,-104.5857187,-9.28929451,172.5137509,0.018811638,-0.421863846,4.603635103,0,0,1,0,51294,1999.999355,1685.99929,0.842999917,0.187999851,9,0.5,0: Broadleaf,1562594663,390.7595484,400.0054839,18.95272258,17.93236129,600.0135484,95.72356452,0.19997829,22.44559677,23.27797097,999.9,10001.83806,702.3759677,5.461640645,1999.999355,0.900001742,0.099998223,24,41744.57097,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,5.864985305,0.383222146,0.045680471,-1,400.003439,0.090313589,0.025337766,1,390.7816098,-0.479289199,0.050475243,1,17.93139512,0.025774913,0.002596052,1,18.94841951,0.102823693,0.010149089,1,4,4,4-Apr,100,100,2.504,0.08,3,622.53,359.703,21.8622,22.4497,30.0003,22.3751,22.3489,19.6763,-30,-30,-999.9,400,0,103.845,105.577
21,CC1_S_1056,1562594744,1719.7,20190708 10:05:43,10:05:43,,1562594736,0.000747636,9.164866143,585.6127259,359.361359,34.47034255,56.17262612,0.068246595,2.330589038,0.067155491,0.04206876,316.9681375,24.55517295,23.29579677,2.87060135,66.94393287,1.828879646,2.731957277,1.041721705,-32.97074941,-102.6764699,-9.122120844,172.1987973,0.01881146,-0.421859846,4.603599412,0,0,1,0,51475,1999.999677,1685.999805,0.843000039,0.188000103,9,0.5,0: Broadleaf,1562594736,585.6127419,600.0163871,19.06649677,17.96645484,600.0163226,95.72112581,0.199990032,22.4786129,23.29579677,999.9,10001.99806,702.8565161,5.077005161,1999.999677,0.89999871,0.10000129,24,41744.57097,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,9.246454766,-0.997014397,0.119819687,-1,600.0213659,-0.213261324,0.03947939,1,585.5558537,0.962759582,0.107757986,1,17.96506341,0.025983972,0.002616435,1,19.06303902,0.067005575,0.006635855,1,4,4,4-Apr,100,100,2.504,0.08,3,622.698,360.004,21.8989,22.4767,30.0001,22.4071,22.3799,27.1604,-30,-30,-999.9,600,0,103.842,105.574
22,CC1_S_1056,1562594819,1794.7,20190708 10:06:58,10:06:58,,1562594811,0.000734147,10.7718472,783.0196263,511.8088706,49.09295552,75.10762298,0.067262467,2.329793239,0.066201984,0.041470128,316.9682983,24.55860513,23.28046452,2.867944471,67.00175244,1.830284163,2.731695957,1.037660308,-32.37589673,-100.9133448,-8.967772082,174.7112846,0.018801426,-0.421634828,4.601591197,0,0,1,0,51540,2000.001613,1686.001386,0.843000013,0.188000022,9,0.5,0: Broadleaf,1562594811,783.0196452,800.0392581,19.08126452,18.00108387,600.0153548,95.7205,0.199985839,22.47703871,23.28046452,999.9,9996.728387,703.152,7.510673226,2000.001613,0.899999742,0.100000265,24,41744.57742,1562592050,9:20:50,1,2.504,0.08,400,16,0.29,0.11,10.81921945,-0.615049911,0.07821944,-1,800.0279268,0.154620209,0.042528837,1,782.974878,0.886055749,0.089847892,1,17.9996439,0.03127108,0.003122386,1,19.08350976,-0.04517561,0.004471307,1,4,4,4-Apr,100,100,2.504,0.08,3,622.722,360.257,21.9326,22.4956,30.0002,22.4321,22.406,34.2218,-30,-30,-999.9,800,0,103.842,105.574
