obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,MP1_AS_1002,1561993204,702,20190701 11:00:03,11:00:03,,1561993196,0.001040705,12.83315848,1178.920623,898.4135229,86.91369919,114.0503229,0.08066328,2.343415437,0.079151945,0.049603395,316.9670079,24.60632668,23.47098065,2.901111599,60.15778755,1.659117798,2.757943512,1.2419938,-45.89508545,-105.67947,-9.353209681,156.0392428,0.01897352,-0.425494167,4.636007787,1,0,1,0,51742,1999.994194,1685.99503,0.842999962,0.187999966,9,0.5,0: Broadleaf,1561993196,1178.920645,1200.005806,17.15004516,15.61611935,600.1405484,96.54133226,0.199975581,22.6345,23.47098065,999.9,10002.4571,703.7266129,2.744142581,1999.994194,0.900000323,0.099999645,24,41744.47097,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,12.90481513,-0.853189502,0.108377202,-1,1200.011707,-0.201537532,0.042592936,1,1178.861951,0.878538872,0.104396512,1,15.61236341,0.074367725,0.00734182,1,17.15392683,-0.07570923,0.00749185,1,4,4,4-Apr,100,100,2.501,-0.009,3,606.054,366.466,22.1266,22.8701,30.0003,22.8227,22.7984,47.3541,-30,-30,-999.9,1200,0,103.811,105.49
12,MP1_AS_1002,1561993278,776.5,20190701 11:01:18,11:01:18,,1561993270,0.000900028,13.54275543,1477.679654,1128.436166,109.1719316,142.9599182,0.068351119,2.343461482,0.067262608,0.042135485,316.96771,24.7005644,23.52950645,2.911367537,59.55204889,1.647325009,2.766193673,1.264042528,-39.69121968,-106.8569224,-9.462399123,160.9571688,0.018974103,-0.425507239,4.636124265,1,0,1,0,51781,1999.997419,1685.997823,0.842999999,0.188000071,9,0.5,0: Broadleaf,1561993270,1477.679677,1499.983548,17.02728065,15.70053548,600.1396452,96.54621935,0.199998839,22.68372258,23.52950645,999.9,10002.25806,704.0931935,2.690804194,1999.997419,0.899999,0.100000965,24,41744.51613,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,13.59770519,-0.879118902,0.118602197,-1,1499.974634,-0.297395154,0.10878705,1,1477.627317,0.874862643,0.100632739,1,15.6973561,0.063372782,0.006262161,1,17.03311951,-0.115559694,0.011404497,1,4,4,4-Apr,100,100,2.501,-0.009,3,606.064,366.749,22.1703,22.9192,30.0003,22.8691,22.8444,56.6543,-30,-30,-999.9,1500,0,103.804,105.481
13,MP1_AS_1002,1561993361,859.0999999,20190701 11:02:41,11:02:41,,1561993353,0.000733064,14.33212388,1976.329652,1510.801917,146.1626337,191.2001459,0.054242286,2.342667088,0.053554102,0.033532417,316.9671218,24.82769935,23.61421935,2.926268608,58.78032232,1.633199051,2.778479236,1.293069558,-32.32814247,-108.2922736,-9.60042371,166.7462821,0.018964048,-0.425281733,4.634114825,2,0,1,0,51769,1999.994839,1685.99567,0.843000011,0.187999962,9,0.5,0: Broadleaf,1561993353,1976.329677,1999.995484,16.88147097,15.80069032,600.1405806,96.54505161,0.200016032,22.75678387,23.61421935,999.9,9997.078065,704.275,2.680615806,1999.994839,0.900000581,0.099999452,24,41744.47097,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,14.37493033,-0.392586448,0.07499557,-1,1999.987805,0.337477273,0.087555201,1,1976.282683,0.94977657,0.099658549,1,15.79726829,0.068294043,0.006735289,1,16.88697561,-0.107953574,0.010670949,1,4,4,4-Apr,100,100,2.501,-0.009,3,605.719,367.469,22.2232,22.9737,30.0003,22.9205,22.8971,71.0644,-30,-30,-999.9,2000,0,103.797,105.472
14,MP1_AS_1005,1561994267,1765.1,20190701 11:17:47,11:17:47,,1561994259,0.000914066,7.752172783,387.85218,206.4618738,19.97424607,37.52293217,0.071806624,2.34290077,0.070606031,0.044234966,316.9681353,25.14153595,23.76641935,2.953208345,60.91220221,1.731062209,2.841897266,1.222146135,-40.31032528,-80.45080308,-7.150453277,189.0565537,0.018967005,-0.425348063,4.6347059,0,0,1,0,51687,2000.00129,1686.001124,0.843000018,0.187999955,9,0.5,0: Broadleaf,1561994259,387.8521935,400.0094516,17.89295806,16.5467,600.1374516,96.54546774,0.199978323,23.12949032,23.76641935,999.9,9998.594194,719.5775161,2.945536129,2000.00129,0.90000071,0.099999335,24,41744.63548,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,7.671900298,0.988529053,0.11514321,-1,400.0015122,0.031066202,0.027358614,1,387.9175122,-1.463665505,0.145542571,0,16.54459024,0.053140767,0.005265016,1,17.88223415,0.258338676,0.025475858,1,3,4,4-Mar,100,100,2.501,-0.009,3,625.373,360.552,22.6595,23.3412,30.0002,23.3047,23.2782,19.6726,-30,-30,-999.9,400,0,103.729,105.393
15,MP1_AS_1005,1561994348,1845.6,20190701 11:19:07,11:19:07,,1561994340,0.001072899,6.248600179,290.1499892,167.50186,16.20481223,28.07029183,0.086199598,2.342300605,0.084475269,0.052949094,316.9677266,25.14024408,23.80090645,2.959342688,61.76709672,1.760593898,2.850375023,1.198748791,-47.31485246,-78.56331524,-6.987442985,184.1021159,0.018959409,-0.425177716,4.633187895,0,0,1,0,51891,1999.997419,1685.997931,0.843000053,0.188000069,9,0.5,0: Broadleaf,1561994340,290.15,299.9874839,18.19846774,16.6187871,600.1444839,96.54406129,0.200012032,23.17876129,23.80090645,999.9,9994.735484,719.3123548,2.910835161,1999.997419,0.899999258,0.100000777,24.00538065,41744.51613,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,6.194966318,0.604257367,0.070570891,-1,299.9901707,-0.06035563,0.0217535,1,290.2030244,-0.952318578,0.09765981,1,16.6163561,0.04881752,0.004838517,1,18.18883415,0.190765787,0.01882135,1,4,4,4-Apr,100,100,2.501,-0.009,3,625.656,360.068,22.6845,23.3647,30.0002,23.3261,23.3003,15.7302,-30,-30,-999.9,300,0,103.724,105.388
16,MP1_AS_1005,1561994418,1916.1,20190701 11:20:18,11:20:18,,1561994410,0.001160137,3.964876204,193.6979931,121.9526182,11.79827748,18.73926697,0.094272591,2.342514007,0.092214493,0.057815228,316.9677245,25.15188223,23.84170645,2.966614316,62.27449648,1.779336597,2.857247666,1.187277719,-51.16204504,-78.6906518,-7.000986508,180.1140412,0.01896211,-0.425238283,4.633727635,0,0,1,0,51702,1999.997742,1685.998222,0.843000063,0.188000035,9,0.5,0: Broadleaf,1561994410,193.698,199.980871,18.39207097,16.68428387,600.1449355,96.54475806,0.200007677,23.21860968,23.84170645,999.9,9996.087097,719.8958065,3.039627419,1999.997742,0.899999774,0.10000029,24.09004194,41744.54194,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,3.896764076,0.816761116,0.09603883,-1,199.9783171,0.079307126,0.013894092,1,193.751439,-0.948347041,0.098877862,1,16.68141951,0.055632731,0.005497326,1,18.38469756,0.145294899,0.014337627,1,4,4,4-Apr,100,100,2.501,-0.009,3,625.581,359.673,22.7171,23.3922,30.0003,23.3516,23.3264,11.6212,-30,-30,-999.9,200,0,103.719,105.382
17,MP1_AS_1005,1561994487,1985.1,20190701 11:21:27,11:21:27,,1561994479,0.001214669,1.255225684,97.92853653,75.69100465,7.3229363,9.474368034,0.09988218,2.34397432,0.097576495,0.061188033,316.9680923,25.13220873,23.84549032,2.967289492,62.74152843,1.792562752,2.857059426,1.17472674,-53.56691102,-79.35565097,-7.055848199,176.9896821,0.018980596,-0.425652849,4.63742166,0,0,1,0,51824,2000,1686.000341,0.843000171,0.188000017,9,0.5,0: Broadleaf,1561994479,97.92853871,99.98931613,18.52820645,16.74038387,600.141871,96.54779032,0.199984839,23.21751935,23.84549032,999.9,10005.51806,720.0468065,3.313000645,2000,0.900000484,0.099999729,24.01076129,41744.57097,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,1.184819413,0.870819834,0.108795363,-1,99.99176829,-0.011027589,0.014094809,1,97.97782683,-0.871773615,0.091436389,1,16.73817805,0.044773393,0.004442835,1,18.52295854,0.105651788,0.010435656,1,4,4,4-Apr,100,100,2.501,-0.009,3,625.712,359.216,22.7384,23.4178,30.0003,23.3765,23.3507,7.36498,-30,-30,-999.9,100,0,103.712,105.377
18,MP1_AS_1005,1561994550,2048.1,20190701 11:22:30,11:22:30,,1561994542,0.001259065,-0.260763392,50.28691981,53.32955845,5.159480673,4.865114177,0.105010974,2.343683725,0.102465366,0.064264427,316.9681891,25.09677268,23.81841613,2.96246146,63.18655289,1.802938264,2.853357529,1.159523196,-55.52478615,-78.63579232,-6.990992837,175.8166178,0.018976917,-0.425570338,4.63668649,0,0,1,0,51545,2000.001935,1686.001689,0.843000029,0.187999924,9,0.5,0: Broadleaf,1561994542,50.28691935,49.99081613,18.63557742,16.7826129,600.142,96.54711613,0.199994161,23.19606452,23.81841613,999.9,10003.64839,720.3415484,5.028202258,2000.001935,0.900001194,0.099998881,24,41744.61613,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,-0.344208878,1.020621689,0.122540318,-1,49.98407073,0.155519517,0.018883846,1,50.34119024,-0.974253387,0.101418418,1,16.78072195,0.035598229,0.003580401,1,18.63040976,0.103157161,0.010192436,1,4,4,4-Apr,100,100,2.501,-0.009,3,625.884,358.868,22.7485,23.4409,30.0003,23.4,23.3746,5.23241,-30,-30,-999.9,50,0,103.708,105.372
19,MP1_AS_1005,1561994625,2122.7,20190701 11:23:44,11:23:44,,1561994617,0.001340367,10.31310861,383.7837563,228.8883633,22.14416321,37.1297606,0.113314215,2.343653759,0.110356198,0.069231958,316.9682237,25.1249385,23.83032903,2.964584993,63.52549732,1.818565804,2.862733674,1.146019189,-59.11018682,-73.27994738,-6.517104423,178.0609851,0.018976538,-0.42556183,4.63661068,0,0,1,0,51744,2000.000645,1686.000548,0.843000002,0.188000072,9,0.5,0: Broadleaf,1561994617,383.7837742,400.0212581,18.7972129,16.82491613,600.1402581,96.54658065,0.199985613,23.25035806,23.83032903,999.9,10003.50387,720.3367742,3.497400968,2000.000645,0.899999,0.100000968,24.12365161,41744.57742,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,10.40004806,-1.003731709,0.130711686,-1,400.0188049,0.066534381,0.019941646,1,383.7237317,0.981454286,0.110002888,1,16.82322683,0.031317416,0.003147901,1,18.79098537,0.12024028,0.011918904,1,4,4,4-Apr,100,100,2.501,-0.009,3,625.973,359.264,22.7761,23.4702,30.0003,23.4277,23.4021,19.6892,-30,-30,-999.9,400,0,103.706,105.368
20,MP1_AS_1005,1561994685,2183.3,20190701 11:24:45,11:24:45,,1561994677,0.001374671,10.40765618,383.6058851,232.3306101,22.47721806,37.11260055,0.117280283,2.342305918,0.114112924,0.071598027,316.9675749,25.10931339,23.82534516,2.963696432,63.84475579,1.827085316,2.861762557,1.136611116,-60.62300044,-73.31764444,-6.523859278,176.5030708,0.018959477,-0.425179224,4.633201333,0,0,1,0,51792,1999.997097,1685.997457,0.842999952,0.188000031,9,0.5,0: Broadleaf,1561994677,383.6059032,400.0046129,18.88524839,16.86264839,600.1380323,96.54670645,0.199985903,23.24474194,23.82534516,999.9,9994.497097,720.4317742,4.615672903,1999.997097,0.899999355,0.100000568,24.00134516,41744.5,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,10.39255784,0.156745972,0.026304021,-1,399.9983902,-0.022808362,0.039897355,1,383.6146585,-0.253484321,0.028877039,1,16.8609122,0.040582578,0.004012128,1,18.88173902,0.083650871,0.008261042,1,4,4,4-Apr,100,100,2.501,-0.009,3,626.048,358.965,22.7894,23.4927,30.0002,23.4496,23.424,19.688,-30,-30,-999.9,400,0,103.701,105.362
21,MP1_AS_1005,1561994762,2260.3,20190701 11:26:02,11:26:02,,1561994754,0.001364573,14.46215342,577.153749,364.3273873,35.24661829,55.8363675,0.116228614,2.342759202,0.113117578,0.070971065,316.9678485,25.15510792,23.84558387,2.967306186,63.75229679,1.829178923,2.869196899,1.138127263,-60.17768864,-70.46312885,-6.270652701,180.0563783,0.018965213,-0.425307878,4.634347814,0,0,1,0,51597,2000.000968,1686.000562,0.842999873,0.187999847,9,0.5,0: Broadleaf,1561994754,577.1537742,600.0229032,18.90734516,16.89966452,600.1430968,96.54435161,0.200003935,23.28769355,23.84558387,999.9,9997.765161,720.6823226,4.447556452,2000.000968,0.900001613,0.099998297,24.30913871,41744.62581,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,14.51617182,-0.734569651,0.092525219,-1,600.0078049,0.144815331,0.043461909,1,577.1050488,0.923749129,0.095021423,1,16.89826341,0.030031359,0.002990371,1,18.91029024,-0.057121254,0.005646704,1,4,4,4-Apr,100,100,2.501,-0.009,3,626.138,359.019,22.8235,23.5233,30.0003,23.4791,23.4542,27.1839,-30,-30,-999.9,600,0,103.698,105.356
22,MP1_AS_1005,1561994830,2328.3,20190701 11:27:10,11:27:10,,1561994822,0.001262977,16.17181882,774.2781977,511.2677875,49.46300021,74.90814715,0.105528385,2.342845006,0.102957064,0.06457397,316.9677711,25.21672506,23.89385806,2.975931845,63.27060162,1.818555993,2.874251147,1.157375852,-55.69728132,-72.88184906,-6.488202214,181.9004385,0.0189663,-0.425332234,4.634564848,0,0,1,0,51715,1999.99871,1685.998672,0.84299988,0.188000012,9,0.5,0: Broadleaf,1561994822,774.2782258,799.9967742,18.79726452,16.93884516,600.1405161,96.5457871,0.199991581,23.31683871,23.89385806,999.9,9998.189032,720.9941935,3.202317419,1999.99871,0.899999323,0.100000516,24.39381935,41744.51613,1561991712,10:35:12,1,2.501,-0.009,400,14,0.38,0.13,16.27379748,-1.149482155,0.171798186,-1,800.0016098,-0.129783972,0.039402165,1,774.2152195,0.777867596,0.134112169,1,16.93713902,0.032828571,0.003275622,1,18.80496585,-0.155385366,0.015338611,1,4,4,4-Apr,100,100,2.501,-0.009,3,625.964,359.187,22.8444,23.551,30.0001,23.5061,23.4811,34.2675,-30,-30,-999.9,800,0,103.696,105.354
